ID,Centrally symmetric,Dimension,Degree,Zero barycentre,Zero dual barycentre,Volume,# Vertices,# Facets,Class
5681,False,6,69258,False,False,36,36,10,(Not uniquely) additive
5682,False,6,44176,False,False,64,64,12,Non-additive
5683,False,6,44176,False,False,64,64,12,Non-additive
5684,False,6,47211,False,False,52,52,11,Non-additive
5685,False,6,59443,False,False,52,52,11,(Not uniquely) additive
5686,False,6,39395,False,False,68,68,12,Non-additive
5687,False,6,59768,False,False,48,48,11,Non-additive
5688,False,6,41141,False,False,60,60,12,Non-additive
5689,False,6,52336,False,False,48,48,11,Non-additive
5690,False,6,52099,False,False,52,52,11,Non-additive
5691,False,6,43459,False,False,52,52,11,Non-additive
5692,False,6,63531,False,False,36,36,10,Non-additive
5693,False,6,52757,False,False,68,68,12,(Not uniquely) additive
5694,False,6,55776,False,False,68,68,12,(Not uniquely) additive
5695,False,6,40752,False,False,84,84,13,Non-additive
5696,False,6,36393,False,False,84,84,13,Non-additive
5697,False,6,51678,False,False,68,68,12,Non-additive
5698,False,6,42269,False,False,68,68,12,Non-additive
5699,False,6,66602,False,False,52,52,11,(Not uniquely) additive
5700,False,6,37379,False,False,68,68,12,Non-additive
5701,False,6,43478,False,False,68,68,12,Non-additive
5702,False,6,35040,False,False,84,84,13,Non-additive
5703,False,6,43800,False,False,72,72,12,Non-additive
5704,False,6,35664,False,False,72,72,12,Non-additive
5705,False,6,34126,False,False,84,84,13,Non-additive
5706,False,6,32507,False,False,84,84,13,Non-additive
5707,False,6,42755,False,False,68,68,12,Non-additive
5708,False,6,44400,False,False,68,68,12,Non-additive
5709,False,6,43860,False,False,68,68,12,Non-additive
5710,False,6,37862,False,False,68,68,12,Non-additive
5711,False,6,39210,False,False,68,68,12,Non-additive
5712,False,6,35484,False,False,68,68,12,Non-additive
5713,False,6,67630,False,False,52,52,11,Non-additive
5714,False,6,75746,False,False,52,52,11,Non-additive
5715,False,6,35199,False,False,72,72,12,Non-additive
5716,False,6,32444,False,False,72,72,12,Non-additive
5717,False,6,49606,False,False,52,52,11,Non-additive
5718,False,6,51074,False,False,52,52,11,Non-additive
5719,False,6,40994,False,False,52,52,11,Non-additive
5720,False,6,43714,False,False,52,52,11,Non-additive
5721,False,6,44586,False,False,68,68,12,(Not uniquely) additive
5722,False,6,35735,False,False,72,72,12,Non-additive
5723,False,6,46152,False,False,68,68,12,(Not uniquely) additive
5724,False,6,47303,False,False,64,64,12,Non-additive
5725,False,6,42238,False,False,68,68,12,Non-additive
5726,False,6,65398,False,False,52,52,11,(Not uniquely) additive
5727,False,6,53121,False,False,52,52,11,(Not uniquely) additive
5728,False,6,67228,False,False,52,52,11,(Not uniquely) additive
5729,False,6,73867,False,False,52,52,11,(Not uniquely) additive
5730,False,6,61406,False,False,56,56,11,(Not uniquely) additive
5731,False,6,46440,False,False,64,64,12,Non-additive
5732,False,6,36648,False,False,72,72,12,Non-additive
5733,False,6,49992,False,False,52,52,11,Non-additive
5734,False,6,67375,False,False,48,48,11,Non-additive
5735,False,6,40024,False,False,64,64,12,Non-additive
5736,False,6,54486,False,False,48,48,11,Non-additive
5737,False,6,51152,False,False,52,52,11,Non-additive
5738,False,6,50392,False,False,52,52,11,Non-additive
5739,False,6,51941,False,False,52,52,11,(Not uniquely) additive
5740,False,6,45087,False,False,52,52,11,Non-additive
5741,False,6,41457,False,False,56,56,11,Non-additive
5742,False,6,43690,False,False,56,56,11,Non-additive
5743,False,6,60753,False,False,36,36,10,Non-additive
5744,False,6,45735,False,False,56,56,11,Non-additive
5745,False,6,92826,False,False,40,40,10,(Not uniquely) additive
5746,False,6,37761,False,False,68,68,12,Non-additive
5747,False,6,56612,False,False,52,52,11,Non-additive
5748,False,6,46137,False,False,52,52,11,Non-additive
5749,False,6,88572,False,False,36,36,10,(Not uniquely) additive
5750,False,6,52824,False,False,52,52,11,Non-additive
5751,False,6,52824,False,False,52,52,11,Non-additive
5752,False,6,44889,False,False,56,56,11,Non-additive
5753,False,6,57657,False,False,40,40,10,Non-additive
5754,False,6,57128,False,False,52,52,11,Non-additive
5755,False,6,42408,False,False,68,68,12,Non-additive
5756,False,6,33288,False,False,84,84,13,Non-additive
5757,False,6,40488,False,False,68,68,12,Non-additive
5758,False,6,53288,False,False,52,52,11,Non-additive
5759,False,6,38008,False,False,68,68,12,Non-additive
5760,False,6,57720,False,False,52,52,11,(Not uniquely) additive
5761,False,6,56232,False,False,52,52,11,(Not uniquely) additive
5762,False,6,39120,False,False,68,68,12,Non-additive
5763,False,6,40008,False,False,68,68,12,Non-additive
5764,False,6,47688,False,False,52,52,11,Non-additive
5765,False,6,38635,False,False,68,68,12,Non-additive
5766,False,6,53957,False,False,52,52,11,(Not uniquely) additive
5767,False,6,52911,False,False,52,52,11,(Not uniquely) additive
5768,False,6,47755,False,False,52,52,11,Non-additive
5769,False,6,45742,False,False,52,52,11,Non-additive
5770,False,6,39434,False,False,56,56,11,Non-additive
5771,False,6,110578,False,False,36,36,10,(Not uniquely) additive
5772,False,6,44712,False,False,56,56,11,Non-additive
5773,False,6,47620,False,False,52,52,11,Non-additive
5774,False,6,36380,False,False,68,68,12,Non-additive
5775,False,6,48950,False,False,56,56,11,(Not uniquely) additive
5776,False,6,45807,False,False,56,56,11,Non-additive
5777,False,6,49810,False,False,52,52,11,Non-additive
5778,False,6,89644,False,False,36,36,10,(Not uniquely) additive
5779,False,6,93366,False,False,36,36,10,(Not uniquely) additive
5780,False,6,47621,False,False,52,52,11,Non-additive
5781,False,6,34450,False,False,72,72,12,Non-additive
5782,False,6,45102,False,False,52,52,11,Non-additive
5783,False,6,44650,False,False,56,56,11,Non-additive
5784,False,6,41342,False,False,52,52,11,Non-additive
5785,False,6,69384,False,False,36,36,10,(Not uniquely) additive
5786,False,6,66690,False,False,36,36,10,(Not uniquely) additive
5787,False,6,56622,False,False,36,36,10,Non-additive
5788,False,6,48550,False,False,56,56,11,(Not uniquely) additive
5789,False,6,62133,False,False,40,40,10,(Not uniquely) additive
5790,False,6,92672,False,False,36,36,10,(Not uniquely) additive
5791,False,6,59520,False,False,48,48,11,(Not uniquely) additive
5792,False,6,42888,False,False,60,60,12,Non-additive
5793,False,6,53736,False,False,48,48,11,(Not uniquely) additive
5794,False,6,77920,False,False,36,36,10,(Not uniquely) additive
5795,False,6,49918,False,False,48,48,11,Non-additive
5796,False,6,56016,False,False,52,52,11,(Not uniquely) additive
5797,False,6,47376,False,False,52,52,11,Non-additive
5798,False,6,64584,False,False,36,36,10,(Not uniquely) additive
5799,False,6,52064,False,False,48,48,11,Non-additive
5800,False,6,69336,False,False,36,36,10,(Not uniquely) additive
5801,False,6,63008,False,False,36,36,10,(Not uniquely) additive
5802,False,6,57788,False,False,40,40,10,(Not uniquely) additive
5803,False,6,72408,False,False,40,40,10,(Not uniquely) additive
5804,False,6,86552,False,False,40,40,10,(Not uniquely) additive
5805,False,6,65710,False,False,40,40,10,(Not uniquely) additive
5806,False,6,40430,False,False,56,56,11,Non-additive
5807,False,6,65984,False,False,40,40,10,(Not uniquely) additive
5808,False,6,62066,False,False,40,40,10,(Not uniquely) additive
5809,False,6,42754,False,False,56,56,11,Non-additive
5810,False,6,52158,False,False,40,40,10,Non-additive
5811,False,6,53024,False,False,40,40,10,Non-additive
5812,False,6,65738,False,False,40,40,10,(Not uniquely) additive
5813,False,6,51670,False,False,40,40,10,Non-additive
5814,False,6,53406,False,False,36,36,10,Non-additive
5815,False,6,81408,False,False,24,24,9,(Not uniquely) additive
5816,False,6,38375,False,False,67,67,11,Uniquely additive
5817,False,6,25020,True,True,96,96,12,Non-additive
5818,False,6,55472,False,False,56,56,11,Non-additive
5819,False,6,80152,False,False,40,40,10,(Not uniquely) additive
5820,False,6,51072,False,False,56,56,11,(Not uniquely) additive
5821,False,6,41265,False,False,60,60,11,Non-additive
5822,False,6,73205,False,False,44,44,10,(Not uniquely) additive
5823,False,6,44725,False,False,64,64,11,(Not uniquely) additive
5824,False,6,55145,False,False,44,44,10,(Not uniquely) additive
5825,False,6,38832,False,False,72,72,12,Non-additive
5826,False,6,53976,False,False,52,52,11,(Not uniquely) additive
5827,False,6,45748,False,False,56,56,11,Non-additive
5828,False,6,40632,False,False,56,56,11,Non-additive
5829,False,6,74236,False,False,40,40,10,(Not uniquely) additive
5830,False,6,58008,False,False,40,40,10,(Not uniquely) additive
5831,False,6,52310,False,False,44,44,10,(Not uniquely) additive
5832,False,6,73448,False,False,48,48,11,(Not uniquely) additive
5833,False,6,43344,False,False,72,72,12,Non-additive
5834,False,6,48336,False,False,68,68,12,(Not uniquely) additive
5835,False,6,42881,False,False,71,71,12,Non-additive
5836,False,6,37311,False,False,71,71,12,Non-additive
5837,False,6,46718,False,False,68,68,12,Non-additive
5838,False,6,51878,False,False,68,68,12,(Not uniquely) additive
5839,False,6,41112,False,False,68,68,12,Non-additive
5840,False,6,62670,False,False,55,55,11,(Not uniquely) additive
5841,False,6,59419,False,False,55,55,11,(Not uniquely) additive
5842,False,6,55167,False,False,55,55,11,(Not uniquely) additive
5843,False,6,66776,False,False,52,52,11,(Not uniquely) additive
5844,False,6,43663,False,False,69,69,12,Non-additive
5845,False,6,46626,False,False,69,69,12,(Not uniquely) additive
5846,False,6,51292,False,False,56,56,11,Non-additive
5847,False,6,74897,False,False,51,51,11,(Not uniquely) additive
5848,False,6,55948,False,False,63,63,12,Non-additive
5849,False,6,47460,False,False,63,63,12,Non-additive
5850,False,6,50160,False,False,72,72,12,Non-additive
5851,False,6,33960,False,False,88,88,13,Non-additive
5852,False,6,38950,False,False,76,76,12,Non-additive
5853,False,6,31950,False,False,88,88,13,Non-additive
5854,False,6,29726,False,False,88,88,13,Non-additive
5855,False,6,40804,False,False,76,76,12,Non-additive
5856,False,6,42574,False,False,72,72,12,Non-additive
5857,False,6,50040,False,False,68,68,12,(Not uniquely) additive
5858,False,6,38520,False,False,84,84,13,Non-additive
5859,False,6,35832,False,False,84,84,13,Non-additive
5860,False,6,48168,False,False,68,68,12,Non-additive
5861,False,6,42312,False,False,68,68,12,Non-additive
5862,False,6,38832,False,False,72,72,12,Non-additive
5863,False,6,50449,False,False,63,63,12,Non-additive
5864,False,6,31623,False,False,84,84,13,Non-additive
5865,False,6,49625,False,False,63,63,12,Non-additive
5866,False,6,42379,False,False,63,63,12,Non-additive
5867,False,6,43335,False,False,63,63,12,Non-additive
5868,False,6,41211,False,False,63,63,12,Non-additive
5869,False,6,39145,False,False,63,63,12,Non-additive
5870,False,6,36580,False,False,63,63,12,Non-additive
5871,False,6,70105,False,False,51,51,11,(Not uniquely) additive
5872,False,6,46005,False,False,68,68,12,Non-additive
5873,False,6,39665,False,False,68,68,12,Non-additive
5874,False,6,69905,False,False,51,51,11,(Not uniquely) additive
5875,False,6,34056,False,False,76,76,12,Non-additive
5876,False,6,61862,False,False,51,51,11,(Not uniquely) additive
5877,False,6,33884,False,False,72,72,12,Non-additive
5878,False,6,56295,False,False,51,51,11,(Not uniquely) additive
5879,False,6,56246,False,False,51,51,11,Non-additive
5880,False,6,59088,False,False,51,51,11,(Not uniquely) additive
5881,False,6,46921,False,False,51,51,11,Non-additive
5882,False,6,46097,False,False,51,51,11,Non-additive
5883,False,6,52224,False,False,68,68,12,(Not uniquely) additive
5884,False,6,61832,False,False,68,68,12,(Not uniquely) additive
5885,False,6,42712,False,False,68,68,12,Non-additive
5886,False,6,62409,False,False,55,55,11,(Not uniquely) additive
5887,False,6,43776,False,False,68,68,12,(Not uniquely) additive
5888,False,6,58704,False,False,52,52,11,(Not uniquely) additive
5889,False,6,72146,False,False,48,48,11,(Not uniquely) additive
5890,False,6,56565,False,False,48,48,11,(Not uniquely) additive
5891,False,6,62440,False,False,48,48,11,(Not uniquely) additive
5892,False,6,56928,False,False,48,48,11,(Not uniquely) additive
5893,False,6,48056,False,False,48,48,11,Non-additive
5894,False,6,51019,False,False,48,48,11,(Not uniquely) additive
5895,False,6,58062,False,False,52,52,11,Non-additive
5896,False,6,52296,False,False,56,56,11,(Not uniquely) additive
5897,False,6,43939,False,False,56,56,11,Non-additive
5898,False,6,43804,False,False,56,56,11,Non-additive
5899,False,6,71385,False,False,35,35,10,(Not uniquely) additive
5900,False,6,42833,False,False,68,68,12,Non-additive
5901,False,6,45560,False,False,72,72,12,(Not uniquely) additive
5902,False,6,53594,False,False,55,55,11,(Not uniquely) additive
5903,False,6,46687,False,False,63,63,12,Non-additive
5904,False,6,52325,False,False,54,54,11,Non-additive
5905,False,6,35004,False,False,72,72,12,Non-additive
5906,False,6,47807,False,False,54,54,11,Non-additive
5907,False,6,57225,False,False,55,55,11,(Not uniquely) additive
5908,False,6,37200,False,False,84,84,13,Non-additive
5909,False,6,39240,False,False,72,72,12,Non-additive
5910,False,6,29880,True,True,96,96,13,Non-additive
5911,False,6,38640,False,False,72,72,12,Non-additive
5912,False,6,40152,False,False,68,68,12,Non-additive
5913,False,6,40440,False,False,68,68,12,Non-additive
5914,False,6,49208,False,False,52,52,11,Non-additive
5915,False,6,45528,False,False,52,52,11,Non-additive
5916,False,6,44544,False,False,52,52,11,Non-additive
5917,False,6,46051,False,False,55,55,11,Non-additive
5918,False,6,49639,False,False,63,63,12,Non-additive
5919,False,6,40604,False,False,63,63,12,Non-additive
5920,False,6,41850,False,False,63,63,12,Non-additive
5921,False,6,37650,False,False,68,68,12,Non-additive
5922,False,6,37836,False,False,68,68,12,Non-additive
5923,False,6,56264,False,False,47,47,11,Non-additive
5924,False,6,36957,False,False,68,68,12,Non-additive
5925,False,6,57180,False,False,47,47,11,(Not uniquely) additive
5926,False,6,54978,False,False,47,47,11,Non-additive
5927,False,6,61262,False,False,47,47,11,(Not uniquely) additive
5928,False,6,47682,False,False,47,47,11,Non-additive
5929,False,6,50009,False,False,47,47,11,(Not uniquely) additive
5930,False,6,47207,False,False,47,47,11,Non-additive
5931,False,6,45172,False,False,47,47,11,Non-additive
5932,False,6,48416,False,False,54,54,11,Non-additive
5933,False,6,35191,False,False,72,72,12,Non-additive
5934,False,6,50834,False,False,54,54,11,Non-additive
5935,False,6,33727,False,False,72,72,12,Non-additive
5936,False,6,42755,False,False,52,52,11,Non-additive
5937,False,6,41389,False,False,52,52,11,Non-additive
5938,False,6,54554,False,False,55,55,11,(Not uniquely) additive
5939,False,6,40959,False,False,54,54,11,Non-additive
5940,False,6,43212,False,False,55,55,11,Non-additive
5941,False,6,43500,False,False,55,55,11,Non-additive
5942,False,6,44145,False,False,54,54,11,Non-additive
5943,False,6,33615,True,True,72,72,12,Non-additive
5944,False,6,42565,False,False,54,54,11,Non-additive
5945,False,6,44245,False,False,55,55,11,(Not uniquely) additive
5946,False,6,43470,False,False,54,54,11,Non-additive
5947,False,6,43940,False,False,55,55,11,Non-additive
5948,False,6,54901,False,False,34,34,10,Non-additive
5949,False,6,57465,False,False,34,34,10,Non-additive
5950,False,6,53519,False,False,34,34,10,Non-additive
5951,False,6,57936,False,False,52,52,11,Non-additive
5952,False,6,57821,False,False,47,47,11,Non-additive
5953,False,6,53712,False,False,54,54,11,Non-additive
5954,False,6,54902,False,False,55,55,11,(Not uniquely) additive
5955,False,6,42341,False,False,54,54,11,Non-additive
5956,False,6,113573,False,False,34,34,10,Non-additive
5957,False,6,73323,False,False,34,34,10,Non-additive
5958,False,6,45477,False,False,51,51,11,Non-additive
5959,False,6,56270,False,False,48,48,11,(Not uniquely) additive
5960,False,6,58968,False,False,40,40,10,(Not uniquely) additive
5961,False,6,44400,False,False,68,68,12,Non-additive
5962,False,6,57912,False,False,52,52,11,(Not uniquely) additive
5963,False,6,61232,False,False,51,51,11,Non-additive
5964,False,6,37008,False,False,68,68,12,Non-additive
5965,False,6,53352,False,False,51,51,11,Non-additive
5966,False,6,54520,False,False,52,52,11,Non-additive
5967,False,6,47304,False,False,52,52,11,Non-additive
5968,False,6,44454,False,False,55,55,11,Non-additive
5969,False,6,71631,False,False,39,39,10,(Not uniquely) additive
5970,False,6,52737,False,False,55,55,11,Non-additive
5971,False,6,41640,False,False,68,68,12,Non-additive
